author,comment,likes,published_at,updated_at
@pujiayulestari6862,"Pengalihan isu 🤣🤣🤣🤣
Biar ijazah Jokowi tidak d goreng trus😂😂😂😂
Konoha konoha",0,2025-10-07T09:52:43Z,2025-10-07T09:52:43Z
@R-s9w-a7z,"Om , Kawe itu yg di tangkap polisi 😂",0,2025-10-07T09:52:38Z,2025-10-07T09:52:38Z
@ahmadarifaryanto5253,gokils,1,2025-10-07T09:52:32Z,2025-10-07T09:52:32Z
@NLVNontonLagiViral,Disini juga awalnya aku percaya.. tapi bjorka kok buat statmen .. 😁,0,2025-10-07T09:51:45Z,2025-10-07T09:51:45Z
@SekNator,Gue itung ada 576x kata se simple di ulang2 😁😄,0,2025-10-07T09:51:39Z,2025-10-07T09:51:39Z
@aningamsor2996,Apa gak malu itu kapolri nya,0,2025-10-07T09:51:28Z,2025-10-07T09:51:28Z
@ichal-j7z,Saya juga gak percaya kalai yang di tangkap itu bjorka😂,0,2025-10-07T09:51:25Z,2025-10-07T09:51:34Z
@mcmmotovlog6879,"bayangin kalian lagi nganggur lama
tiba-tiba di tuduh jadi bjorka
rasanya bjirkah banget",0,2025-10-07T09:50:41Z,2025-10-07T09:50:41Z
@sepatuVans-qh4dl,Kenapa ya kalo dua orang ini udah ngobrol otak gw selalu menemukan hal yang wahh gitu.. 😂,0,2025-10-07T09:50:23Z,2025-10-07T09:50:23Z
@galihbrianpradipta,Nangkep pembunuh vina aja gak mampu apalagi hacker🤣,0,2025-10-07T09:50:08Z,2025-10-07T09:50:08Z
@aryabayu276,46:35 ancukk 🤣🤣 jawabannya enteng banget wkwkwkwkwkw,2,2025-10-07T09:50:06Z,2025-10-07T09:50:06Z
@gilangmaulanaaa,Gaya pembicaraan dan penyampaiann aa teguh ini enak banget 🎉,13,2025-10-07T09:49:47Z,2025-10-07T09:49:47Z
@Bdest.93,Asik kalo dengerin mas teguh ini 😂😂,0,2025-10-07T09:49:40Z,2025-10-07T09:49:40Z
@gavinshohih2441,Fufufafa aja gk ketangkep,0,2025-10-07T09:49:40Z,2025-10-07T09:49:40Z
@abdulrajakpamenan,MENEKIN YANG KETANGKEP 😂,0,2025-10-07T09:49:06Z,2025-10-07T09:49:06Z
@chayraandani6753,Harus di tuntut itu polisinya main tangkap aja dasar polisi konoha banyak makan duit haram giliran kerja ga becus,0,2025-10-07T09:49:04Z,2025-10-07T09:49:04Z
@daveofficial7671,"Apa apa mau nya instan ajk ni polisi di negara kita ne .

Gk mau usaha , mau nya simpel 😅😅",0,2025-10-07T09:49:02Z,2025-10-07T09:49:02Z
@smart_worker88,"Bisa jadi juga, itu anak di paksa ngaku bjorka oleh po*** 😂😂😂",0,2025-10-07T09:48:42Z,2025-10-07T09:48:42Z
@muhammadyasin1652,tuntut salah tangkep!! beli tuh robot remote,0,2025-10-07T09:48:34Z,2025-10-07T09:48:34Z
@Nurdiantoagp,"Saya pake WhatsApp mood,,, semua pesan gk bisa dihapus semua pesan yang dihapus",0,2025-10-07T09:48:00Z,2025-10-07T09:48:00Z
@ArisMunandar-o8q,Bobrok amat kwalitas ciber polri 😂😂,0,2025-10-07T09:47:59Z,2025-10-07T09:47:59Z
@akza_arkan2354,"Ada pepatah mengatakan ""siapa yang berkokok, maka dialah yg bertelur""
Itu clue nya yg cocok sih dengan kasus biorka.",0,2025-10-07T09:47:52Z,2025-10-07T09:47:52Z
@junitatio9249,MALU KALI woi jd pulici wkwkwkwkw,0,2025-10-07T09:47:21Z,2025-10-07T09:47:21Z
@miftahulamin1612,"Programmer cina bisa kyc pake AI ygy , nah data yg ke leak itu bisa dikembangkan pake program mreka ( bisa disalahgunakan tergantung kebutuhan )",0,2025-10-07T09:47:15Z,2025-10-07T09:48:01Z
@FazzaraAraya,"Bjorka lg mendaki gunung makan pisang goreng minum kopi hitam menikmati alam...sedangkan aparat2 lg eforia nyiduk Biyorga Punkist, nutupin kasus2 besar yg beredar...👀👀👀",0,2025-10-07T09:47:11Z,2025-10-07T09:47:11Z
@anismagfuri322,"Sebenernya sih mas teguh juga tau lah 😂wkwk apalgi sesama hacker ,mas teguh juga ilmu udah cukup tinggi tuh",0,2025-10-07T09:46:59Z,2025-10-07T09:46:59Z
@noorhayarohhayaroh2337,Dari awal liat beritanya gue ga percaya itu Bjorka asli,2,2025-10-07T09:46:44Z,2025-10-07T09:46:44Z
@hendrahimawan4,🤣🤣🤣 NT (nice try),0,2025-10-07T09:45:54Z,2025-10-07T09:45:54Z
@xenaangel1613,"Data saya pernah bocor, dan kebocorannya dideteksi dari aplikasi tokped. Gimana tuh? Bisa gak saya tuntut ganti rugi",0,2025-10-07T09:45:30Z,2025-10-07T09:45:30Z
@heryanur,"17:50 😂😂😂
 ditengah reformasi polri ditembak gini.",0,2025-10-07T09:45:03Z,2025-10-07T09:45:23Z
@SIMRUMAHSAKIT,Nah pake alat Israel kn.,0,2025-10-07T09:45:01Z,2025-10-07T09:45:01Z
@anangukong2043,sumpah boring banget dengerinnya,0,2025-10-07T09:44:56Z,2025-10-07T09:44:56Z
@LaporRKETUA,Di jual ke scamer India ekekekjee,1,2025-10-07T09:44:38Z,2025-10-07T09:44:38Z
@azizazizah678,bisa ngga orang2 jago itu di gandeng untuk hentikan judol?,1,2025-10-07T09:44:05Z,2025-10-07T09:44:05Z
@studioye8535,36:21 Deddy masuk kantor Cyber  yang TV pake video ala² matrix 😂,5,2025-10-07T09:44:03Z,2025-10-07T09:44:03Z
@so_sedap,"Instansi Kepolisian Bangga nangkap Bjorka, 😊",0,2025-10-07T09:43:19Z,2025-10-07T09:43:19Z
@hayyisanjaya259,Lelucon abad ini anak tamatan SMA mau nangkep bjorka.😂,1,2025-10-07T09:43:02Z,2025-10-07T09:43:02Z
@arliandm1844,Dan akhirnya koruptor dapet ide untuk chat pake G. Doc ntar.,0,2025-10-07T09:43:00Z,2025-10-07T09:43:00Z
@joshualouis00,pake Rocket Chat wkwkwk,0,2025-10-07T09:42:49Z,2025-10-07T09:42:49Z
@KONTEN_GAME_MOBILE_LEGENDS,Jadi gini lo min aku punya tim nama ny BULAT ada 10 orang....1 ketangkep masih ada 9 orang...,0,2025-10-07T09:42:36Z,2025-10-07T09:42:36Z
@DickyWahyuJuliansyah-h2w,17:45 nice,0,2025-10-07T09:42:08Z,2025-10-07T09:42:08Z
@LeonMuliono-z9f,"tetangga gw anak autis itu hacker..ortunya aja gak tau..gw sering kasih dia permen sama pizza,gw suruh dia clearkan record bi checking..cuman 2 menit slesai..hehehe",2,2025-10-07T09:41:50Z,2025-10-07T09:41:50Z
@ciauskebow,bjorka : ordal,0,2025-10-07T09:41:46Z,2025-10-07T09:41:46Z
@asembgt,"saya gak peduli orang mau bilang apa, tetapi filling saya pribadi BJORKA itu baik untuk negara ini.. itu aja sih",0,2025-10-07T09:41:28Z,2025-10-07T09:41:28Z
@mediarasa669,"tau gak sebenernya bjorka itu dah ketangkep, tapi pemerintah kita masih perlu dia, jadi gak di publish dan yang di pampang cuma aktor",0,2025-10-07T09:41:24Z,2025-10-07T09:41:24Z
@AndiUgha,polisi india juga bisa ngelawak 🗿,0,2025-10-07T09:40:50Z,2025-10-07T09:40:50Z
@laskarcules7046,Kita aja yg org manado gk percaya si gondrong bjorka 🤣🤣🤣,0,2025-10-07T09:40:47Z,2025-10-07T09:40:47Z
@onefun7512,"Mau ngalihin isu tapi salah buka isu. 
Ujung nya di permalukan",0,2025-10-07T09:40:25Z,2025-10-07T09:40:25Z
@ongisnade7599,Rokok ilegal juga mereka membayar ke police biar rokok ilegalnya aman,0,2025-10-07T09:40:08Z,2025-10-07T09:40:21Z
@DavidKurniawan,pasti bukan,0,2025-10-07T09:39:52Z,2025-10-07T09:39:52Z
@mamimo-yo2fl,"POLISI NANGKAP HEKER???
NYARI MALING BH AJA GAK PECUS...!!",0,2025-10-07T09:39:48Z,2025-10-07T09:39:48Z
@ariosetiawan173,Cukup orang awam aja yang bilang semua anak IT Itu Hacker 🙂,0,2025-10-07T09:39:33Z,2025-10-07T09:39:33Z
@MURSYIDHide,Generasi bocil ada tuh siKen.,0,2025-10-07T09:39:28Z,2025-10-07T09:39:28Z
@sandsbanana9056,Ngakak anak punk 😂😂,1,2025-10-07T09:38:56Z,2025-10-07T09:38:56Z
@Comedyvideos-c9h,"53:30 WA itu ada VOip singkatan dari voice over ip, itu pas lo telpon ip lo ketangkep dan bisa dikontrol dari jarak jauh.
Makanya sekarang WA itu di settingannya ada hide IP. Buka WA di bagian setting pilih privacy > advanced > hide IP. Atau bisa centang semua kalo ga ngerti.",0,2025-10-07T09:38:54Z,2025-10-07T09:38:54Z
@sfchannel2605,apakah yang kerja vendor yang nyari bjorka atau memang tim cybernya?,0,2025-10-07T09:38:50Z,2025-10-07T09:38:50Z
@1VirFortis,Hal menarik: 2011 Sony Entertainment pernah lumpuh selama 23 hari dan kalah oleh hacker karena membuat para hacker marah dengan menuntut George Hotz.,0,2025-10-07T09:38:35Z,2025-10-07T09:38:35Z
@jonnykurniawan9992,"Polisi cm mampu tangkap bjorka KW.
Motor ilang...bayar 3 juta",0,2025-10-07T09:38:26Z,2025-10-07T09:38:26Z
@yatyat1160,Anak buah y LSP mna da yg bisa kerja.😅,0,2025-10-07T09:37:33Z,2025-10-07T09:37:33Z
@Hyvda-ID,"Teknologi dan ilmu pengetahuan itu sesimpel ""pisau"". Tergantung siapa dan bagaimana menggunakannya.",0,2025-10-07T09:37:30Z,2025-10-07T09:37:30Z
@LaporRKETUA,Lu darurat bang gw koment ini di menit 27 .,0,2025-10-07T09:37:08Z,2025-10-07T09:37:08Z
@madigs2483,Udah 4x salah tangkap bjorka kayaknya..,1,2025-10-07T09:36:12Z,2025-10-07T09:36:12Z
@banikuningan6311,"Sayang banget duit negara triliunan, tpi negara diacak2 sma satu orang jorka tidak bisa ditangkap...",0,2025-10-07T09:35:27Z,2025-10-07T09:35:27Z
@FACTSORNOO,Ganti thumbnail mr beast broo 😅😅😅,0,2025-10-07T09:35:22Z,2025-10-07T09:35:22Z
@fdtcfxx,"Kenapa di menit 02:50 bintang tamu ngegeser laptop nya ? Padahal tidak ada interfensi apa2 cuma dikasih narasi ""dedy mau bertanya ke seorang hacker"" 

Apakah karena hacker identik dengan laptop, maka alam bawah sadar nya mengkonfirmasi itu ""iya gw hacker"" sambil pegang laptop/geser laptop 
?",0,2025-10-07T09:35:16Z,2025-10-07T09:35:16Z
@masedinet,Script kiddies,0,2025-10-07T09:35:16Z,2025-10-07T09:35:16Z
@junkris_,Secgron,0,2025-10-07T09:35:01Z,2025-10-07T09:35:01Z
@ArifinJournal,Setelah hacker aja salah tangkap apalagi kasus2 kecil,0,2025-10-07T09:35:01Z,2025-10-07T09:35:01Z
@shakilaazahra7518,Waktu berjalan tolong di pindahin,0,2025-10-07T09:33:39Z,2025-10-07T09:33:39Z
@NafsunZakiyyah,"Ga pengen nonton, cuma numpang ngakak...",0,2025-10-07T09:33:24Z,2025-10-07T09:33:24Z
@azisjs,Berawal dari warnet sih... Gw juga sama kayak dia ceritanya hampir sama persis :) Nice ngab...,0,2025-10-07T09:33:14Z,2025-10-07T09:33:14Z
@KomengKom-ci4rk,"mantep juga ni om ded ngundang ata halilintar, udah jadi hacker ternyata",0,2025-10-07T09:32:56Z,2025-10-07T09:32:56Z
@devitauwuu,"Kayak film ""the accountant"" hackernya bocil autis semua, bedanya itu proyeksikan untuk kebaikan",0,2025-10-07T09:32:51Z,2025-10-07T09:32:51Z
@muhammadriskialamsyah91,Awas pancingan ini bisa jadi,0,2025-10-07T09:32:51Z,2025-10-07T09:32:51Z
@PenjelajahEXP,Bjorka is typing. . .,0,2025-10-07T09:32:35Z,2025-10-07T09:32:35Z
@Wanggel,"Bjorka itu karakter fiksi buatan elit konoha, masih aja pada percaya",0,2025-10-07T09:32:06Z,2025-10-07T09:32:06Z
@AliHusein-ek6ol,"Buat kurikulum ethical hacking om ded suruh pemerintah. Google, Microsoft, Apple aja bikin program bug bounty kok 🫢 
Peluang buat gen Z atau selanjutnya kerja di bidang penetration testing",0,2025-10-07T09:31:46Z,2025-10-07T09:31:46Z
@kokomm78,"polisi bilang :   ""akun dg nama bjorka,opposite,,,"", tapi polisi gak bilang ini bjorka yg dulu itu,,,judol aja gak kena yg sudah jelas ada di permukaan.........apalagi darkweb",0,2025-10-07T09:30:54Z,2025-10-07T09:30:54Z
@wahidramdhani9927,Pengalihan isu pertamina,0,2025-10-07T09:30:51Z,2025-10-07T09:30:51Z
@JurigStory12,Lebih percaya mesi lahir di garut,0,2025-10-07T09:29:53Z,2025-10-07T09:29:53Z
@dhodoharlino1584,ig bintang tamu nya apa y?,0,2025-10-07T09:29:41Z,2025-10-07T09:29:41Z
@deriantodinulakbar8462,"Biasa,, ini mah polisi nyari prestasi buat naik jabatan..",0,2025-10-07T09:29:29Z,2025-10-07T09:29:29Z
@MoanaKavva,Yah😂😂😂 polri diketawain tni🤭🤭🤭,0,2025-10-07T09:29:29Z,2025-10-07T09:29:29Z
@alkindichannel3897,"Nyari maling ada cctv aja susah nangkepnya.
Ini lagi nyari orang di digital malasssss belajar...",0,2025-10-07T09:29:09Z,2025-10-07T09:29:09Z
@anandabudii79,jelas ga mungkin dya bjorka asli,0,2025-10-07T09:29:06Z,2025-10-07T09:29:06Z
@saya.network,"di indonesia tahun kemarin menurut saya sudah ada campurtangan ""hacker"" tapi ga bisa saya anggap hacker karna yang di lakukan sebelum terjadi pemilihan lebih ke arah cheating saja memang ada celah . ( anggap saja saya mengada ngada )",0,2025-10-07T09:29:02Z,2025-10-07T09:29:02Z
@V-gaming97,apakah bjorka dari komunitas pekalongan?,0,2025-10-07T09:28:27Z,2025-10-07T09:28:27Z
@DavidOfficial-r6g,"Polisi Indonesia.
Enggak ada yg bnr krj nya",0,2025-10-07T09:28:23Z,2025-10-07T09:28:23Z
@user-xx4ji8ug2c,12:08 kasus riswanda 16shop,2,2025-10-07T09:28:15Z,2025-10-07T09:28:15Z
@igamarvels19,Mau nyari hackerr...eits? Ada laporan aja gk di tindak eitss  siapa tuh.,0,2025-10-07T09:27:41Z,2025-10-07T09:27:41Z
@agungsetiaprima5558,46:15 paling the best,0,2025-10-07T09:27:29Z,2025-10-07T09:27:29Z
@danijunior704,pengalihan isuuu,0,2025-10-07T09:27:17Z,2025-10-07T09:27:17Z
@ElAndreano,"Beda level kecerdasan lah 
Bjorka 1 - 0 isiloP",0,2025-10-07T09:27:12Z,2025-10-07T09:27:12Z
@faathirfarah3305,Yang merasa tidak puas dengan kinerja polisi angkat tanganya 🖕,0,2025-10-07T09:27:02Z,2025-10-07T09:27:02Z
@InsanAlFatih,"Udah tau lah kelakuan ""yang satu"" itu",0,2025-10-07T09:26:49Z,2025-10-07T09:26:49Z
@digitalpersuade,"beli spyware verint lah, jgn cx automation. BIN: ""gw udah punya""",0,2025-10-07T09:26:26Z,2025-10-07T09:26:26Z
@UpukChanel,gw kasih kisi2 bjorka itu bukan independen atau seseorang tapi bjorka itu satu kelompok. tidak akan bisa negara ini menangkap bjorka. 380.04 pecahkanlah kode ini 🤣🤣 kalau memang instansi kepolisian bisa . itu pun belum tentu pasti,5,2025-10-07T09:25:36Z,2025-10-07T09:25:36Z
@Zzz3chy,Bisa g hacker Di Indonesia membuka kelakuan pejabat yg korup atau punya kelakuan g bener karena kita udah muak dgn tingkah mereka,0,2025-10-07T09:25:34Z,2025-10-07T09:25:34Z
@Bangsil84,Bjorka muncul baru beberapa hari dah diangkat ke podcast.. giliran ijzah yg udah berbulan2 gk prnah dinaikin ke podcast.. standar gandanya mirip fifa banget,1,2025-10-07T09:25:28Z,2025-10-07T09:25:28Z
@afrizalhardiansyah,Itu yang ketangkep namanya BJIRKAH,0,2025-10-07T09:24:30Z,2025-10-07T09:24:30Z
@BayuPradityaTV,Bot judol aja blom beres mau nyari byorka,0,2025-10-07T09:24:30Z,2025-10-07T09:24:30Z
@pandudwiyan,okeh next bjorkanya om ajak podcast,0,2025-10-07T09:24:24Z,2025-10-07T09:24:24Z
@sahabatmisteri9651,"Berarti pemerintah kapau niat buat tutup situs judol gampang banget dong,,, indonesia byk bgt para hacker2 cerdas... ya kalau pmerintah ga sanggup kan bisa minta tolong komunitas white hacker... tapi ko seolah2 pemerintah.... ahhhhh...sudahlah....😢😢😢",0,2025-10-07T09:24:20Z,2025-10-07T09:24:20Z
@tohir_hariyanto0,"cuma isu pengalihan.. inget mafia sesungguhnya msih disana, ytta ja",0,2025-10-07T09:23:57Z,2025-10-07T09:23:57Z
@tohir_hariyanto0,"cuma isu pengalihan.. inget mafia sesungguhnya msih disana, ytta ja",0,2025-10-07T09:23:50Z,2025-10-07T09:23:50Z
@whyngok,"Terus yang di tangkap ini , gimana nasibnya sekarang? 

Kebiasaan polisi Indonesia, kalau gak Nemu tersangka, selalu mencari tumbal ke orang gak bersalah 😢",0,2025-10-07T09:23:27Z,2025-10-07T09:23:27Z
@mrmzpuk1755,Dan ternyata BJORKA temenya teguh dan satu kelompok 😂,0,2025-10-07T09:23:22Z,2025-10-07T09:23:37Z
@dhenisrock,Tolong Bjorka (ASLI)  selametin kambing hitam (BJORKA JADI JADIAN) yang ditangkap Polisi (yang Terhormat),0,2025-10-07T09:23:14Z,2025-10-07T09:23:14Z
@fahrendrawayang5351,atau bjorka itu cuman untuk pengalihan isu😂,0,2025-10-07T09:22:48Z,2025-10-07T09:22:48Z
@alichsanali,Bjorka KW 🤣jadi-jadian,0,2025-10-07T09:22:35Z,2025-10-07T09:22:35Z
@lencai_fordewi178,ternyata Om Deddy gak tau GBWhatsapp,0,2025-10-07T09:22:08Z,2025-10-07T09:22:08Z
@mad_codet,Udah gw duga pasti salah tangkap,0,2025-10-07T09:21:35Z,2025-10-07T09:21:35Z
@andshndrx,Positifnya -saat ini- yang ngobrak-abrik Indonesia bukan lulusan SMP 😂,0,2025-10-07T09:21:01Z,2025-10-07T09:21:01Z
@mrryuzz3370,Kenapa 2 menit awal bintang tanunya ngonong tapi kameranya kok masih ke om ded terus? 😂😂,1,2025-10-07T09:20:55Z,2025-10-07T09:20:55Z
@Story26channel,Pernah cerita dgn temen yg berprofesi tukang servis hp? Pasti banyak cerita random mreka tentang data pribadi konsumen nya 😂,0,2025-10-07T09:20:45Z,2025-10-07T09:20:45Z
@nabilalparisi8386,"gak mudah nangkap hackers,",0,2025-10-07T09:20:40Z,2025-10-07T09:20:40Z
@GGWPCHNL5758,Pasti pekalongan cheater jaman pointblank dulu wkwk 😅,0,2025-10-07T09:20:11Z,2025-10-07T09:20:11Z
@Tugimangantenk,"TANPA DIANGKAT DI SINI PUN SAYA SUDAH TAHU KLO ITU HANYA SIMPATISAN. KLO DI BOLA ITU HANYA SUPORTER SAJA. 
HANYA ORANG GOBLOK YANG PERCAYA ITU BJORKA ASLI.",0,2025-10-07T09:20:09Z,2025-10-07T09:20:09Z
@ninojino1342,"Polisi: ""Bjorka telah tertangkap!!""
Bjorka: ""Apaan sih berisik bet"" (sambil bocorin data kapolri)",0,2025-10-07T09:20:04Z,2025-10-07T09:20:04Z
@SabriOzora,Bjorka adalah THE CYBER PUNK....!,0,2025-10-07T09:19:32Z,2025-10-07T09:19:32Z
@BapakCaper-jr6ud,"BIKIN LOMBA OMMMM, LOMBA THE MASTER HACKER",0,2025-10-07T09:19:29Z,2025-10-07T09:19:29Z
@abdurrohman2451,Ini mah gua tau tamunya. Heheheh. Dari suara udah ke tebak.,0,2025-10-07T09:19:24Z,2025-10-07T09:19:24Z
@fannytolani9895,Polisi mah gitu foto di tengah jalan pose ngatur jalan terus cabut,0,2025-10-07T09:19:23Z,2025-10-07T09:19:23Z
@dominic_one,😅😅😅😅😅whatsapp MOD  itu sudah tahun kepungkur .... kok bisa si om gak ngerti😅😅😅😅😅.....,0,2025-10-07T09:19:05Z,2025-10-07T09:19:05Z
@SonyJohan87-fo4mt,"Anak TK juga bisa kalo asal tangkap gitu! 😂
Polri ngelawak 😂",0,2025-10-07T09:18:52Z,2025-10-07T09:23:15Z
@abdullahmuid3701,Kapan Buzzer Mulyono sekaligus Termul BUDI ARIE di adili KPK soal JUDOL???,0,2025-10-07T09:18:09Z,2025-10-07T09:18:09Z
@mafiajaksel47,"Pernah terjadi sama adik aku om Dedy,, karena seragam coklat, menangkap .ciri khas nya sama seperti adik ku.kulit  hitam, Mohon maaf sebelumnya data dalam penangkapan tersebut orang Ambon dan memiliki karakter yg sama seperti adik ku.hanya saja dia kurir narkoba . Adik aku sampe di strum... Eh pas di bawa ke kantor terus ditanya"" dan di wawancara sama salah 1 orang tersebut bilang.bukan Dy pak. . alhasil adik saya pulang dalam keadaan badan penuh luka . Karena dipaksa ngaku.sedangkan adik saya tidak mengunakan sama sekali.sanpain test urin.
Saran saya kalau untuk seragam coklat.minimal kerja yg benar.cari tahu lebih dulu. Jangan main asal seret terus disiksa. Sejak saat itu saya tidak suka dengan seragam coklat.",0,2025-10-07T09:17:58Z,2025-10-07T09:19:43Z
@ozinoris,negara lebih baik ternak org2 pintar  seperti bajorka daripada mebuat ladang ternak koruptor....,0,2025-10-07T09:17:50Z,2025-10-07T09:18:08Z
@AdikomburManullang,"Aku sdg berfikir , apakah Bjorka juga bagian dr Kepolisian?supaya ada anggaran utk itu?contoh aja dipelihara 1M trs anggaran yg disiapkan utk menumbangkan Bjorka 100M?ini hanya asumsi saya saja",0,2025-10-07T09:16:59Z,2025-10-07T09:16:59Z
@santeria10,haha,0,2025-10-07T09:16:41Z,2025-10-07T09:16:41Z
@zidanazima,"supaya di sangka paling canggih dan intelejen.. dan beranggapan gak di tutup tutupin tapi nyatanya hoax, 😂",0,2025-10-07T09:15:56Z,2025-10-07T09:15:56Z
@xinzergyenergy2846,Bjorka itu umurnya 40an putih tinggi 168 perut aga buncit skr tinggal di surabaya itu aja yg bisa sy kasih tau ❤,1,2025-10-07T09:15:35Z,2025-10-07T09:15:35Z
@Sifasaf,Kalo masuk polisi nyogok ya begini😂😂hanya bikin malu😂,0,2025-10-07T09:15:31Z,2025-10-07T09:15:31Z
@keremotovlog8464,"jago jago indo. emang,, asal ada map rame di roblox ada aja script nya",0,2025-10-07T09:15:26Z,2025-10-07T09:15:26Z
@fariqghazi6142,"Tiap ada kasus besar tiba2 muncul soalan bjorka, pengalihan issue, ijazah owi hampir dipastikan paslu... kagak mempan si kayaknya... BASI",0,2025-10-07T09:15:22Z,2025-10-07T09:15:22Z
@yohanesall9517,saya yakin polisi tidak salah tangkap.... karena benar akuntnya nama bjorka😁😁😁,0,2025-10-07T09:14:42Z,2025-10-07T09:14:42Z
@kulibangunan9119,"Halaaaaah... kok nangkap bjorka...
Napi siplester di dpn idung z gk bs nangkap... 
🤣🤣🤣🤣🤣",0,2025-10-07T09:14:36Z,2025-10-07T09:14:36Z
@Delta_Origin,Too good to be true polisi bisa nangkep bjorka,0,2025-10-07T09:14:31Z,2025-10-07T09:14:31Z
@awsomeness8651,"ngurusin judol aja kaga becus sok""an mo nangkep hacker. apasih kebisaan lupada selaen Doxing sipil 🥱🥱",0,2025-10-07T09:14:17Z,2025-10-07T09:14:17Z
@SurgawanPutra,"POLISI konoha lgi pngen buat Tranding Topik, tpi settingan.",0,2025-10-07T09:13:53Z,2025-10-07T09:14:10Z
@TAZOY_Chanel,"Bjiorka itu orang dalam pemerintah, jangan mau di bego""in😂",0,2025-10-07T09:13:52Z,2025-10-07T09:13:52Z
@riyanvivo1825,Polisi lawak cuak,0,2025-10-07T09:13:32Z,2025-10-07T09:13:32Z
@AvastaAfsena,"Bjorka lg mancing nohh di Empang kong duLoh....
Bisa2nye dibilang ketangkep 😂😂😂😂",0,2025-10-07T09:12:59Z,2025-10-07T09:12:59Z
@hafif21,"Yah paham lah sama kualitas Kepolisian kita ya. merasa paling benar, salah tangkap, mereka gak sadar kalau mereka itu bertugas menindak apapun bentuk kriminalitas, tapi yang terjadi ada laporan kemalingan dll merekanya cuek, harus nunggu viral dulu baru klarifikasi. yang masalah umum aja mereka goblok, apalagi masalah cyber. mereka arogan. sesimpel itu.",1,2025-10-07T09:12:52Z,2025-10-07T10:50:04Z
@banggeger2317,Heeee...,0,2025-10-07T09:12:23Z,2025-10-07T09:12:23Z
@deargodhymns,Alat2 buatan ISRAEL di pakai indo😂😂,0,2025-10-07T09:12:13Z,2025-10-07T09:12:13Z
@SaeYTvOfficial27,Negara Konoha Mulai Mencari Bahan Dengan Landasan Tidak Akurat Lucu 😀,0,2025-10-07T09:12:10Z,2025-10-07T09:12:10Z
@chandradwisaputra342,Bjirka kaleeeeeee,0,2025-10-07T09:12:00Z,2025-10-07T09:12:00Z
@SaeYTvOfficial27,Negara Konoha Mulai Mencari Bahan Dengan Landasan Tidak Akurat Lucu 😀,0,2025-10-07T09:11:39Z,2025-10-07T09:11:39Z
@ilalang-7,Polisi jangan terlalu lucu ah...serius napa.,0,2025-10-07T09:11:19Z,2025-10-07T09:11:19Z
@SaeYTvOfficial27,Negara Konoha Mulai Mencari Bahan Dengan Landasan Tidak Akurat Lucu 😀,0,2025-10-07T09:11:16Z,2025-10-07T09:11:16Z
@denmasjseno,Orang klo gak mampu untuk menutupi kekurangan dan kelemahanya dngan nglawak. Sama seperti parcok suka nglawak dengan bangganya nangkap anak punk,0,2025-10-07T09:11:08Z,2025-10-07T09:11:08Z
@parmini3458,Yg ketangkep BJIIIRRRR bukan Bjorka😂😂,0,2025-10-07T09:10:28Z,2025-10-07T09:10:28Z
@abangkreasi9536,tidak Manuk Akal,0,2025-10-07T09:10:15Z,2025-10-07T09:10:15Z
@fahmiahmad8653,"Bjorka itu d luar negeri, fakta itu",0,2025-10-07T09:10:10Z,2025-10-07T09:10:10Z
@ArsipKeresahan,"Please bjorka jangan ketangkap, mewakili kekesalan rakyat banget 😊",0,2025-10-07T09:09:49Z,2025-10-07T09:09:49Z
@warungkuota8199,"jangan suruh pulici nangkep pemilik akun VuvuVava, ntar yang ditangkep anak punk lagi",0,2025-10-07T09:09:20Z,2025-10-07T09:09:20Z
@adityasaputra01,"Bjorka Madiun
Bjorka Minahasa
Bjorka ???",0,2025-10-07T09:09:03Z,2025-10-07T09:09:03Z
@teguhrahardja2518,Masa Anak punk ?....😂😂😂,0,2025-10-07T09:09:02Z,2025-10-07T09:09:02Z
@alaziz1622,POLISI CYBER twtep sama semua tunggu perintah.. KALO ADMIN JUDOL BAYARAN GEDE YA AMAN!!!!!,0,2025-10-07T09:08:53Z,2025-10-07T09:08:53Z
@wisnu_2051,"Jangan nangkap hacker , temen gw   aja lapor polisi yg ketiga kali karna akun sosmednya di hack dibuat pinjol aja polisi gak ngegubris / gak di proses tu",0,2025-10-07T09:08:43Z,2025-10-07T09:08:43Z
@Reza-cd4bx,Jangankan bjirkah netizen aja bisa acak²,0,2025-10-07T09:08:29Z,2025-10-07T09:08:29Z
@Prabowoooooo,Msh kuat polisi euy😢,0,2025-10-07T09:06:14Z,2025-10-07T09:06:14Z
@Zhuliannovaris17,aneh banget dah POLISI sekarang😂 pengalihan isu atau emang biar keliatan kerja nya? wkkwkw,0,2025-10-07T09:05:25Z,2025-10-07T09:05:25Z
@gesangwnugroho,"17:49
Dorrrrnya si teguh nih 🤣🤣🤣",0,2025-10-07T09:05:22Z,2025-10-07T09:05:22Z
@andrisumarwan2648,Atasan ny jg neken buat setoran per2 Minggu ke bawahan ..jadi ada duit bisa lancar....,0,2025-10-07T09:04:56Z,2025-10-07T09:04:56Z
@mochax-99,"Kalo ngurus bokep & skandal baru gercep, ngurus hacker sama judol boro² ga ada tai²nya polisi cyber",0,2025-10-07T09:04:48Z,2025-10-07T09:05:12Z
@JanurKuning-s1i,😂😂😂😂😂 klo betul salah tangkap polisi BIADAB..  sdh hancurkan masa depan seorang anak,0,2025-10-07T09:04:45Z,2025-10-07T09:04:45Z
